wavelength, amplitude
718.25, 405.38
718.566, 363.87
718.881, 380.01
719.196, 428.45
719.512, 361.56
719.827, 405.38
720.142, 398.46
720.457, 359.25
720.773, 412.3
721.088, 396.16
721.403, 446.9
721.718, 502.26
722.033, 469.97
722.348, 467.66
722.662, 446.9
722.977, 458.44
723.292, 463.05
723.607, 391.54
723.921, 421.53
724.236, 375.4
724.55, 384.62
724.865, 423.84
725.179, 416.92
725.493, 370.79
725.808, 518.41
726.122, 370.79
726.436, 571.46
726.75, 714.47
727.064, 1051.23
727.379, 1480.26
727.693, 3330.15
728.006, 5023.19
728.32, 4734.86
728.634, 3546.97
728.948, 2119.18
729.262, 1240.37
729.575, 744.45
729.889, 608.36
730.203, 472.28
730.516, 439.98
730.83, 449.21
731.143, 453.82
731.456, 483.81
731.77, 479.2
732.083, 490.73
732.396, 463.05
732.709, 456.13
733.023, 467.66
733.336, 437.68
733.649, 368.48
733.962, 391.54
734.275, 380.01
734.587, 481.5
734.9, 444.6
735.213, 469.97
735.526, 416.92
735.838, 520.71
736.151, 543.78
736.463, 511.49
736.776, 608.36
737.088, 617.59
737.401, 984.34
737.713, 2010.77
738.025, 2921.88
738.338, 4405.02
738.65, 9880.88
738.962, 20830.29
739.274, 26008.6
739.586, 21803.67
739.898, 14570.19
740.21, 7961.79
740.522, 3876.81
740.834, 1867.77
741.145, 1005.1
741.457, 696.02
741.769, 516.1
742.08, 520.71
742.392, 476.89
742.703, 488.42
743.015, 458.44
743.326, 488.42
743.638, 472.28
743.949, 513.79
744.26, 566.85
744.571, 513.79
744.882, 553.01
745.194, 520.71
745.505, 439.98
745.816, 476.89
746.127, 472.28
746.437, 437.68
746.748, 416.92
747.059, 439.98
747.37, 421.53
747.68, 479.2
747.991, 578.38
748.302, 516.1
748.612, 499.95
748.923, 564.54
749.233, 677.56
749.543, 1381.07
749.854, 2384.44
750.164, 3902.18
750.474, 6416.37
750.784, 17914.75
751.094, 30596.42
751.404, 34969.72
751.714, 33325.12
752.024, 34328.49
752.334, 32944.53
752.644, 26765.16
752.954, 17834.02
753.263, 10023.89
753.573, 5251.54
753.883, 2474.4
754.192, 1332.64
754.502, 806.73
754.811, 698.32
755.121, 626.82
755.43, 539.17
755.739, 499.95
756.049, 555.31
756.358, 490.73
756.667, 516.1
756.976, 499.95
757.285, 400.77
757.594, 511.49
757.903, 410
758.212, 396.16
758.521, 433.06
758.829, 416.92
759.138, 444.6
759.447, 476.89
759.755, 451.52
760.064, 465.36
760.373, 391.54
760.681, 483.81
760.989, 476.89
761.298, 460.74
761.606, 546.09
761.914, 499.95
762.222, 652.19
762.531, 1560.99
762.839, 3713.04
763.147, 5895.08
763.455, 9765.55
763.763, 20488.91
764.071, 48244.18
764.378, 59761.01
764.686, 59518.82
764.994, 50673.03
765.301, 32460.15
765.609, 16939.06
765.917, 7855.69
766.224, 3505.45
766.532, 1821.63
766.839, 1125.04
767.146, 806.73
767.454, 684.48
767.761, 640.66
768.068, 629.12
768.375, 608.36
768.682, 601.44
768.989, 553.01
769.296, 532.25
769.603, 506.87
769.91, 506.87
770.217, 497.65
770.524, 483.81
770.83, 476.89
771.137, 617.59
771.444, 811.35
771.75, 1498.71
772.057, 2368.3
772.363, 3364.75
772.67, 6928.44
772.976, 16916
773.282, 23409.06
773.588, 23731.99
773.895, 18233.06
774.201, 11892.23
774.507, 6681.63
774.813, 3514.68
775.119, 1729.37
775.425, 949.74
775.731, 714.47
776.036, 516.1
776.342, 520.71
776.648, 504.57
776.953, 423.84
777.259, 499.95
777.565, 433.06
777.87, 375.4
778.175, 380.01
778.481, 446.9
778.786, 433.06
779.091, 497.65
779.397, 370.79
779.702, 400.77
780.007, 481.5
780.312, 437.68
780.617, 386.93
780.922, 437.68
781.227, 393.85
781.532, 419.22
781.836, 416.92
782.141, 354.64
782.446, 416.92
782.751, 435.37
783.055, 435.37
783.36, 363.87
783.664, 421.53
783.968, 350.03
784.273, 396.16
784.577, 442.29
784.881, 393.85
785.186, 380.01
785.49, 377.71
785.794, 363.87
786.098, 386.93
786.402, 380.01
786.706, 382.32
787.01, 386.93
787.313, 416.92
787.617, 442.29
787.921, 446.9
788.225, 444.6
788.528, 460.74
788.832, 419.22
789.135, 414.61
789.439, 421.53
789.742, 460.74
790.045, 460.74
790.349, 435.37
790.652, 474.58
790.955, 389.24
791.258, 350.03
791.561, 414.61
791.864, 382.32
792.167, 449.21
792.47, 391.54
792.773, 446.9
793.076, 400.77
793.379, 476.89
793.681, 486.12
793.984, 587.61
794.287, 1182.71
794.589, 1976.18
794.892, 2654.32
795.194, 6049.62
795.496, 13375.37
795.799, 16602.3
796.101, 15739.63
796.403, 12475.8
796.705, 8402.35
797.007, 5140.83
797.309, 2797.32
797.611, 1461.81
797.913, 880.54
798.215, 536.86
798.517, 488.42
798.819, 534.55
799.121, 463.05
799.422, 513.79
799.724, 576.07
800.025, 696.02
800.327, 1074.3
800.628, 1720.14
800.93, 3249.42
801.231, 7272.12
801.532, 11179.49
801.834, 13795.17
802.135, 18768.19
802.436, 20938.7
802.737, 18544.45
803.038, 14108.87
803.339, 9359.59
803.64, 5641.36
803.941, 3217.12
804.242, 1886.22
804.542, 1032.78
804.843, 679.87
805.144, 619.9
805.444, 527.63
805.745, 504.57
806.045, 479.2
806.346, 472.28
806.646, 460.74
806.946, 437.68
807.247, 439.98
807.547, 460.74
807.847, 460.74
808.147, 437.68
808.447, 439.98
808.747, 532.25
809.047, 520.71
809.347, 548.39
809.647, 615.28
809.946, 901.3
810.246, 1653.25
810.546, 3480.08
810.845, 7821.09
811.145, 15446.7
811.444, 21522.27
811.744, 25538.05
812.043, 34436.9
812.343, 46774.88
812.642, 51625.65
812.941, 45944.51
813.24, 33445.06
813.539, 22338.8
813.838, 13296.95
814.137, 7332.09
814.436, 3950.62
814.735, 2033.84
815.034, 1300.34
815.333, 857.48
815.632, 689.1
815.93, 557.62
816.229, 541.47
816.527, 493.03
816.826, 488.42
817.124, 546.09
817.423, 384.62
817.721, 430.76
818.019, 435.37
818.318, 405.38
818.616, 405.38
818.914, 458.44
819.212, 398.46
819.51, 373.09
819.808, 451.52
820.106, 377.71
820.404, 472.28
820.702, 368.48
820.999, 476.89
821.297, 423.84
821.595, 359.25
821.892, 391.54
822.19, 456.13
822.487, 361.56
822.785, 469.97
823.082, 391.54
823.379, 435.37
823.677, 324.65
823.974, 437.68
824.271, 414.61
824.568, 403.08
824.865, 433.06
825.162, 488.42
825.459, 407.69
825.756, 520.71
826.053, 573.77
826.349, 719.08
826.646, 1166.56
826.943, 2545.91
827.239, 5053.17
827.536, 8616.87
827.832, 10429.85
828.129, 8854.44
828.425, 5982.73
828.721, 3775.32
829.018, 2310.63
829.314, 1459.5
829.61, 1002.79
829.906, 652.19
830.202, 566.85
830.498, 578.38
830.794, 474.58
831.09, 509.18
831.386, 444.6
831.681, 412.3
831.977, 435.37
832.273, 380.01
832.568, 437.68
832.864, 336.19
833.159, 384.62
833.455, 354.64
833.75, 405.38
834.045, 389.24
834.341, 416.92
834.636, 366.17
834.931, 490.73
835.226, 396.16
835.521, 483.81
835.816, 405.38
836.111, 463.05
836.406, 373.09
836.701, 377.71
836.996, 412.3
837.29, 382.32
837.585, 386.93
837.88, 444.6
838.174, 410
838.469, 504.57
838.763, 458.44
839.057, 428.45
839.352, 460.74
839.646, 536.86
839.94, 495.34
840.234, 546.09
840.528, 555.31
840.822, 774.44
841.116, 1005.1
841.41, 1602.51
841.704, 2873.44
841.998, 4801.76
842.292, 7283.65
842.586, 9082.8
842.879, 8623.79
843.173, 7036.85
843.466, 6460.2
843.76, 7608.88
844.053, 8863.67
844.347, 9670.98
844.64, 8070.2
844.933, 5461.44
845.226, 3230.96
845.52, 1879.3
845.813, 1208.08
846.106, 841.33
846.399, 723.69
846.692, 548.39
846.984, 606.06
847.277, 497.65
847.57, 474.58
847.863, 481.5
848.155, 463.05
848.448, 352.33
848.74, 382.32
849.033, 347.72
849.325, 456.13
849.618, 336.19
849.91, 414.61
850.202, 430.76
850.495, 467.66
850.787, 430.76
851.079, 458.44
851.371, 442.29
851.663, 495.34
851.955, 449.21
852.247, 421.53
852.538, 486.12
852.83, 557.62
853.122, 610.67
853.413, 859.78
853.705, 1164.25
853.997, 1427.21
854.288, 1560.99
854.579, 1360.31
854.871, 1115.82
855.162, 848.25
855.453, 684.48
855.745, 553.01
856.036, 486.12
856.327, 423.84
856.618, 428.45
856.909, 373.09
857.2, 479.2
857.491, 421.53
857.781, 451.52
858.072, 375.4
858.363, 430.76
858.653, 368.48
858.944, 430.76
859.234, 391.54
859.525, 250.84
859.815, 398.46
860.106, 433.06
860.396, 361.56
860.686, 366.17
860.976, 414.61
861.267, 386.93
861.557, 382.32
861.847, 359.25
862.137, 412.3
862.426, 396.16
862.716, 382.32
863.006, 333.88
863.296, 363.87
863.585, 366.17
863.875, 363.87
864.165, 380.01
864.454, 350.03
864.744, 439.98
865.033, 393.85
865.322, 366.17
865.612, 437.68
865.901, 419.22
866.19, 407.69
866.479, 352.33
866.768, 320.04
867.057, 343.11
867.346, 384.62
867.635, 326.96
867.924, 391.54
868.213, 403.08
868.501, 368.48
868.79, 389.24
869.079, 352.33
869.367, 416.92
869.656, 389.24
869.944, 345.41
870.232, 405.38
870.521, 377.71
870.809, 386.93
871.097, 336.19
871.385, 352.33
871.673, 368.48
871.961, 428.45
872.249, 428.45
872.537, 428.45
