wavelength, amplitude
712.246, 389.68
712.562, 395.38
712.879, 390.36
713.195, 396.2
713.512, 395.25
713.828, 398.23
714.144, 406.3
714.46, 403.66
714.776, 412
715.092, 402.03
715.408, 406.71
715.724, 415.4
716.04, 418.85
716.356, 482.29
716.672, 1336.88
716.988, 4124.33
717.303, 4782.46
717.619, 3397.08
717.935, 1539.93
718.25, 777.33
718.566, 525.23
718.881, 445.04
719.196, 429.91
719.512, 413.83
719.827, 403.45
720.142, 397.89
720.457, 404.27
720.773, 402.51
721.088, 397.15
721.403, 403.32
721.718, 420.62
722.033, 412.61
722.348, 414.65
722.662, 421.91
722.977, 443.62
723.292, 507.79
723.607, 1111.24
723.921, 6476.72
724.236, 12967.08
724.55, 12061.26
724.865, 6013.03
725.179, 2290.32
725.493, 1052.97
725.808, 664.98
726.122, 526.45
726.436, 474.28
726.75, 437.58
727.064, 409.42
727.379, 407.19
727.693, 398.98
728.006, 398.1
728.32, 387.58
728.634, 389.68
728.948, 399.38
729.262, 373.67
729.575, 386.43
729.889, 394.84
730.203, 381.27
730.516, 384.93
730.83, 383.92
731.143, 393.28
731.456, 390.9
731.77, 397.01
732.083, 376.52
732.396, 396.54
732.709, 381.61
733.023, 390.84
733.336, 390.7
733.649, 386.09
733.962, 380.59
734.275, 379.1
734.587, 390.36
734.9, 382.9
735.213, 389.68
735.526, 384.8
735.838, 387.92
736.151, 383.31
736.463, 378.35
736.776, 376.79
737.088, 370.21
737.401, 384.87
737.713, 376.12
738.025, 382.49
738.338, 375.78
738.65, 390.23
738.962, 371.64
739.274, 382.49
739.586, 380.05
739.898, 378.01
740.21, 386.36
740.522, 381.61
740.834, 379.51
741.145, 386.16
741.457, 385.75
741.769, 392.74
742.08, 395.99
742.392, 397.62
742.703, 441.58
743.015, 633.84
743.326, 1831.98
743.638, 3006.65
743.949, 2857.2
744.26, 1567.61
744.571, 819.46
744.882, 567.02
745.194, 479.84
745.505, 421.77
745.816, 416.07
746.127, 394.57
746.437, 403.86
746.748, 439.28
747.059, 470.01
747.37, 472.59
747.68, 431.68
747.991, 471.91
748.302, 820.61
748.612, 1174.47
748.923, 1181.12
749.233, 821.29
749.543, 552.57
749.854, 460.17
750.164, 415.73
750.474, 398.57
750.784, 395.65
751.094, 391.85
751.404, 386.09
751.714, 386.9
752.024, 389.62
752.334, 401.28
752.644, 428.35
752.954, 661.18
753.263, 934.65
753.573, 991.91
753.883, 930.04
754.192, 756.97
754.502, 664.91
754.811, 524.08
755.121, 442.94
755.43, 406.24
755.739, 397.89
756.049, 390.29
756.358, 382.49
756.667, 379.24
756.976, 388.94
757.285, 373.74
757.594, 389.95
757.903, 381.75
758.212, 376.59
758.521, 380.19
758.829, 391.18
759.138, 370.48
759.447, 381.41
759.755, 377.34
760.064, 376.73
760.373, 384.53
760.681, 388.46
760.989, 383.03
761.298, 379.98
761.606, 377.81
761.914, 383.98
762.222, 374.89
762.531, 379.98
762.839, 385.41
763.147, 386.36
763.455, 364.45
763.763, 371.98
764.071, 381.41
764.378, 382.02
764.686, 373.06
764.994, 376.73
765.301, 382.83
765.609, 360.51
765.917, 374.69
766.224, 368.58
766.532, 383.24
766.839, 368.99
767.146, 373.06
767.454, 381.61
767.761, 374.35
768.068, 374.76
768.375, 382.22
768.682, 388.8
768.989, 370.15
769.296, 379.03
769.603, 383.03
769.91, 383.31
770.217, 372.86
770.524, 372.25
770.83, 384.26
771.137, 372.72
771.444, 373.2
771.75, 386.97
772.057, 362.61
772.363, 376.39
772.67, 368.58
772.976, 380.8
773.282, 374.89
773.588, 377
773.895, 375.91
774.201, 370.76
774.507, 380.19
774.813, 380.73
775.119, 370.96
775.425, 372.99
775.731, 378.63
776.036, 380.46
776.342, 377.34
776.648, 383.65
776.953, 375.3
777.259, 365.53
777.565, 374.28
777.87, 370.76
778.175, 375.37
778.481, 372.25
778.786, 375.98
779.091, 372.59
779.397, 373.4
779.702, 379.71
780.007, 382.56
780.312, 377.27
780.617, 385.82
780.922, 372.86
781.227, 381.54
781.532, 372.18
781.836, 369.2
782.141, 377
782.446, 378.42
782.751, 385.27
783.055, 384.19
783.36, 376.59
783.664, 368.99
783.968, 379.71
784.273, 375.23
784.577, 380.19
784.881, 385.48
785.186, 365.6
785.49, 381.54
785.794, 368.52
786.098, 384.93
786.402, 370.55
786.706, 369.33
787.01, 375.84
787.313, 368.31
787.617, 379.64
787.921, 365.53
788.225, 374.08
788.528, 374.01
788.832, 373.13
789.135, 373.06
789.439, 372.45
789.742, 365.74
790.045, 374.62
790.349, 376.45
790.652, 384.19
790.955, 372.52
791.258, 369.6
791.561, 366.35
791.864, 374.69
792.167, 375.23
792.47, 374.01
792.773, 370.82
793.076, 372.79
793.379, 370.48
793.681, 389.62
793.984, 370.96
794.287, 387.04
794.589, 378.63
794.892, 375.03
795.194, 383.31
795.496, 378.35
795.799, 375.71
796.101, 369.47
796.403, 383.98
796.705, 362.55
797.007, 378.96
797.309, 368.99
797.611, 379.64
797.913, 391.04
798.215, 365.67
798.517, 374.83
798.819, 387.78
799.121, 379.78
799.422, 358.75
799.724, 378.9
800.025, 380.93
800.327, 393.89
800.628, 380.86
800.93, 367.5
801.231, 372.52
801.532, 381.47
801.834, 383.58
802.135, 372.66
802.436, 362.21
802.737, 372.25
803.038, 384.39
803.339, 379.17
803.64, 377
803.941, 382.09
804.242, 380.39
804.542, 382.42
804.843, 382.22
805.144, 375.84
805.444, 367.23
805.745, 371.43
806.045, 381.41
806.346, 379.24
806.646, 376.93
806.946, 374.42
807.247, 382.9
807.547, 377.4
807.847, 385.88
808.147, 370.96
808.447, 372.99
808.747, 383.92
809.047, 369.81
809.347, 379.24
809.647, 380.46
809.946, 386.36
810.246, 370.89
810.546, 365.33
810.845, 374.69
811.145, 363.97
811.444, 379.57
811.744, 385.48
812.043, 378.76
812.343, 370.15
812.642, 373.2
812.941, 378.96
813.24, 371.37
813.539, 368.92
813.838, 370.08
814.137, 375.3
814.436, 381.27
814.735, 380.12
815.034, 375.84
815.333, 370.69
815.632, 388.33
815.93, 372.79
816.229, 371.23
816.527, 373.33
816.826, 388.87
817.124, 375.84
817.423, 365.19
817.721, 370.48
818.019, 358.41
818.318, 376.25
818.616, 377.13
818.914, 388.87
819.212, 379.24
819.51, 375.71
819.808, 376.59
820.106, 367.84
820.404, 378.15
820.702, 378.9
820.999, 373.6
821.297, 373.2
821.595, 365.87
821.892, 371.16
822.19, 366.07
822.487, 385.21
822.785, 377
823.082, 381.68
823.379, 374.08
823.677, 383.37
823.974, 370.62
824.271, 372.86
824.568, 384.53
824.865, 370.82
825.162, 379.17
825.459, 378.15
825.756, 376.18
826.053, 372.18
826.349, 374.49
826.646, 371.43
826.943, 374.55
827.239, 374.55
827.536, 373.54
827.832, 371.91
828.129, 380.93
828.425, 374.83
828.721, 367.02
829.018, 375.03
829.314, 372.38
829.61, 372.38
829.906, 368.45
830.202, 383.37
830.498, 381.95
830.794, 379.03
831.09, 369.87
831.386, 372.18
831.681, 370.69
831.977, 371.57
832.273, 378.56
832.568, 376.52
832.864, 379.17
833.159, 367.23
833.455, 379.64
833.75, 384.53
834.045, 372.32
834.341, 379.64
834.636, 377.4
834.931, 380.05
835.226, 370.35
835.521, 378.69
835.816, 381.75
836.111, 376.39
836.406, 370.01
836.701, 370.89
836.996, 369.06
837.29, 371.57
837.585, 375.44
837.88, 379.57
838.174, 377.47
838.469, 364.31
838.763, 369.53
839.057, 374.28
839.352, 381.2
839.646, 379.24
839.94, 384.46
840.234, 367.84
840.528, 380.86
840.822, 379.03
841.116, 387.65
841.41, 379.3
841.704, 367.43
841.998, 377.74
842.292, 366.75
842.586, 379.91
842.879, 367.77
843.173, 376.45
843.466, 389.89
843.76, 379.91
844.053, 364.04
844.347, 372.72
844.64, 367.7
844.933, 379.3
845.226, 367.91
845.52, 373.67
845.813, 368.92
846.106, 367.7
846.399, 376.05
846.692, 374.76
846.984, 371.71
847.277, 378.22
847.57, 375.5
847.863, 376.25
848.155, 376.79
848.448, 383.37
848.74, 385.88
849.033, 370.62
849.325, 368.52
849.618, 364.72
849.91, 366.48
850.202, 368.92
850.495, 367.57
850.787, 366.07
851.079, 376.59
851.371, 375.03
851.663, 378.29
851.955, 377.81
852.247, 380.05
852.538, 370.82
852.83, 369.74
853.122, 378.76
853.413, 387.24
853.705, 377.13
853.997, 379.91
854.288, 376.39
854.579, 380.46
854.871, 368.72
855.162, 373.06
855.453, 365.26
855.745, 374.08
856.036, 371.71
856.327, 375.57
856.618, 371.84
856.909, 370.62
857.2, 375.5
857.491, 372.86
857.781, 381.34
858.072, 379.71
858.363, 377.4
858.653, 382.15
858.944, 391.24
859.234, 382.63
859.525, 372.86
859.815, 371.16
860.106, 370.69
860.396, 368.79
860.686, 375.64
860.976, 374.62
861.267, 375.98
861.557, 373.54
861.847, 364.51
862.137, 361.46
862.426, 377.81
862.716, 371.16
863.006, 369.33
863.296, 367.91
863.585, 376.52
863.875, 374.35
864.165, 378.08
864.454, 372.79
864.744, 369.87
865.033, 369.4
865.322, 367.36
865.612, 380.73
865.901, 372.45
866.19, 378.35
866.479, 380.93
866.768, 370.62
867.057, 377.13
867.346, 365.46
867.635, 371.98
867.924, 368.92
868.213, 379.91
868.501, 380.12
868.79, 369.33
869.079, 375.1
869.367, 386.09
869.656, 375.78
869.944, 364.58
870.232, 366.55
870.521, 373.47
870.809, 371.5
871.097, 373.47
871.385, 373.6
871.673, 368.04
871.961, 379.71
872.249, 379.71
872.537, 379.71
