wavelength, amplitude
569.869, 571.81
570.207, 559.75
570.545, 544.13
570.882, 540.76
571.22, 527.81
571.558, 529.23
571.895, 506.52
572.233, 505.81
572.57, 505.99
572.907, 510.96
573.245, 526.04
573.582, 494.99
573.919, 529.76
574.257, 510.6
574.594, 506.16
574.931, 534.38
575.268, 520.89
575.605, 528.34
575.942, 540.05
576.279, 555.14
576.616, 523.73
576.952, 550.7
577.289, 541.3
577.626, 551.94
577.963, 552.47
578.299, 560.64
578.636, 544.13
578.972, 559.39
579.309, 572.7
579.645, 582.1
579.982, 576.25
580.318, 580.51
580.654, 579.98
580.991, 598.43
581.327, 581.4
581.663, 543.96
581.999, 534.73
582.335, 511.84
582.671, 487
583.007, 480.44
583.343, 488.42
583.679, 507.41
584.015, 480.97
584.351, 478.84
584.686, 495.16
585.022, 490.73
585.358, 488.07
585.693, 498.89
586.029, 500.84
586.364, 498.89
586.7, 523.55
587.035, 515.39
587.371, 500.31
587.706, 496.94
588.041, 490.2
588.376, 491.08
588.712, 507.41
589.047, 506.7
589.382, 522.67
589.717, 507.94
590.052, 496.41
590.387, 498.36
590.722, 507.94
591.057, 498.89
591.391, 491.44
591.726, 490.91
592.061, 498.18
592.395, 493.92
592.73, 485.94
593.065, 486.47
593.399, 494.99
593.734, 491.44
594.068, 485.76
594.402, 476.71
594.737, 484.52
595.071, 484.52
595.405, 542.36
595.739, 578.2
596.074, 567.02
596.408, 512.37
596.742, 503.33
597.076, 484.34
597.41, 491.26
597.744, 505.99
598.077, 511.13
598.411, 518.58
598.745, 523.73
599.079, 535.97
599.412, 566.85
599.746, 547.68
600.079, 556.91
600.413, 557.97
600.746, 571.1
601.08, 595.41
601.413, 584.94
601.747, 601.8
602.08, 592.57
602.413, 586.54
602.746, 594.53
603.079, 616.53
603.412, 633.03
603.746, 641.19
604.079, 720.15
604.411, 784.73
604.744, 784.55
605.077, 721.39
605.41, 668.16
605.743, 680.4
606.075, 681.82
606.408, 699.56
606.741, 714.82
607.073, 756.52
607.406, 744.63
607.738, 699.56
608.071, 583.17
608.403, 510.25
608.735, 476.71
609.068, 468.02
609.4, 474.94
609.732, 455.24
610.064, 475.47
610.396, 481.86
610.728, 485.58
611.06, 493.92
611.392, 468.55
611.724, 497.47
612.056, 511.13
612.388, 488.6
612.72, 509.89
613.051, 491.08
613.383, 500.66
613.714, 507.41
614.046, 502.62
614.378, 497.47
614.709, 580.69
615.04, 1234.34
615.372, 2596.47
615.703, 2666.38
616.034, 1889.41
616.366, 935.72
616.697, 625.58
617.028, 509.18
617.359, 492.68
617.69, 460.57
618.021, 477.24
618.352, 456.84
618.683, 438.21
619.014, 431.47
619.344, 481.15
619.675, 446.37
620.006, 447.26
620.336, 453.47
620.667, 452.58
620.998, 431.29
621.328, 443.18
621.659, 448.68
621.989, 433.24
622.319, 448.68
622.65, 446.55
622.98, 434.66
623.31, 439.45
623.64, 430.58
623.97, 421.71
624.3, 471.57
624.63, 483.28
624.96, 462.87
625.29, 474.58
625.62, 504.39
625.95, 509.71
626.28, 500.84
626.609, 505.28
626.939, 520.36
627.269, 516.99
627.598, 505.1
627.928, 509.18
628.257, 495.16
628.587, 475.65
628.916, 501.91
629.245, 472.28
629.575, 496.41
629.904, 468.55
630.233, 453.29
630.562, 441.23
630.891, 435.19
631.22, 435.72
631.549, 435.37
631.878, 425.08
632.207, 429.51
632.536, 450.98
632.865, 432.53
633.194, 432
633.522, 445.13
633.851, 430.76
634.18, 446.55
634.508, 453.82
634.837, 428.98
635.165, 432.18
635.494, 442.11
635.822, 429.87
636.15, 456.31
636.479, 464.11
636.807, 470.5
637.135, 465
637.463, 471.57
637.791, 469.44
638.119, 469.61
638.447, 453.47
638.775, 469.08
639.103, 461.63
639.431, 466.24
639.758, 469.97
640.086, 476.36
640.414, 481.32
640.741, 466.6
641.069, 498.36
641.397, 480.97
641.724, 479.02
642.052, 475.65
642.379, 472.63
642.706, 478.84
643.034, 465.89
643.361, 467.13
643.688, 490.55
644.015, 508.83
644.342, 488.95
644.669, 571.81
644.996, 1029.58
645.323, 1399.35
645.65, 1253.86
645.977, 859.61
646.304, 594.35
646.63, 497.29
646.957, 479.37
647.284, 461.63
647.61, 474.05
647.937, 486.82
648.263, 456.48
648.59, 463.58
648.916, 451.16
649.243, 442.29
649.569, 479.02
649.895, 450.98
650.221, 453.82
650.548, 481.5
650.874, 468.9
651.2, 449.39
651.526, 458.08
651.852, 500.49
652.178, 486.82
652.504, 525.15
652.829, 516.46
653.155, 533.84
653.481, 555.31
653.806, 564.01
654.132, 559.22
654.458, 576.43
654.783, 715.36
655.109, 1033.49
655.434, 4694.77
655.759, 41712.08
656.085, 59682.94
656.41, 57588.38
656.735, 29375.7
657.06, 9839.89
657.386, 3133.38
657.711, 1600.56
658.036, 1060.63
658.361, 777.46
658.686, 634.27
659.01, 563.65
659.335, 546.8
659.66, 532.07
659.985, 534.2
660.309, 524.09
660.634, 542.01
660.959, 539.88
661.283, 527.28
661.608, 504.92
661.932, 525.15
662.256, 480.79
662.581, 444.6
662.905, 436.97
663.229, 446.02
663.553, 429.34
663.878, 434.48
664.202, 431.29
664.526, 411.24
664.85, 407.34
665.174, 426.32
665.498, 427.03
665.821, 434.13
666.145, 439.27
666.469, 430.22
666.793, 417.8
667.116, 412.13
667.44, 403.26
667.763, 419.58
668.087, 443.35
668.41, 419.93
668.734, 431.82
669.057, 429.69
669.38, 446.9
669.703, 443.71
670.027, 413.01
670.35, 428.1
670.673, 425.97
670.996, 432
671.319, 424.37
671.642, 419.93
671.965, 430.4
672.288, 448.32
672.61, 419.76
672.933, 434.31
673.256, 432.53
673.578, 434.48
673.901, 422.06
674.224, 421.89
674.546, 433.42
674.868, 424.9
675.191, 413.19
675.513, 419.22
675.836, 415.14
676.158, 446.02
676.48, 418.51
676.802, 423.66
677.124, 422.42
677.446, 419.93
677.768, 433.06
678.09, 405.92
678.412, 408.76
678.734, 418.51
679.056, 410.53
679.377, 404.14
679.699, 401.3
680.021, 405.03
680.342, 411.24
680.664, 424.01
680.985, 395.27
681.307, 408.22
681.628, 419.22
681.949, 415.32
682.271, 424.72
682.592, 430.93
682.913, 444.24
683.234, 401.66
683.555, 422.06
683.876, 438.74
684.197, 442.11
684.518, 427.03
684.839, 409.47
685.16, 415.14
685.481, 406.27
685.802, 407.16
686.122, 401.48
686.443, 411.77
686.763, 401.3
687.084, 405.56
687.405, 405.38
687.725, 402.55
688.045, 399.17
688.366, 392.08
688.686, 409.47
689.006, 432.89
689.326, 405.56
689.646, 396.16
689.967, 392.43
690.287, 407.16
690.607, 404.32
690.926, 409.82
691.246, 398.29
691.566, 399.71
691.886, 394.92
692.206, 424.55
692.525, 407.34
692.845, 395.98
693.165, 419.4
693.484, 404.85
693.804, 403.08
694.123, 409.47
694.442, 389.42
694.762, 394.92
695.081, 411.77
695.4, 405.92
695.719, 403.08
696.038, 401.13
696.357, 405.38
696.677, 402.37
696.995, 385.87
697.314, 409.47
697.633, 395.45
697.952, 404.67
698.271, 388
698.59, 396.87
698.908, 411.42
699.227, 416.38
699.545, 503.86
699.864, 785.44
700.182, 774.26
700.501, 705.95
700.819, 532.42
701.137, 434.13
701.456, 437.5
701.774, 412.48
702.092, 415.85
702.41, 425.43
702.728, 407.87
703.046, 414.26
703.364, 409.82
703.682, 402.19
704, 419.22
704.318, 393.14
704.635, 402.72
704.953, 393.67
705.271, 412.66
