wavelength, amplitude
562.766, 380.63
563.104, 383.82
563.443, 371.88
563.782, 385.99
564.12, 390.33
564.459, 383.75
564.797, 380.29
565.136, 390.4
565.474, 374.05
565.813, 393.45
566.151, 370.05
566.489, 381.92
566.827, 389.92
567.166, 389.31
567.504, 388.64
567.842, 383.55
568.18, 387.62
568.518, 385.24
568.856, 385.58
569.194, 391.49
569.531, 383.28
569.869, 376.42
570.207, 383.01
570.545, 386.53
570.882, 387.28
571.22, 390.67
571.558, 392.1
571.895, 394.61
572.233, 386.13
572.57, 390.81
572.907, 382.67
573.245, 387.48
573.582, 386.53
573.919, 390.6
574.257, 389.92
574.594, 391.55
574.931, 398.27
575.268, 386.26
575.605, 385.24
575.942, 379.61
576.279, 392.37
576.616, 387.69
576.952, 385.38
577.289, 386.06
577.626, 384.16
577.963, 389.11
578.299, 408.65
578.636, 402.88
578.972, 409.73
579.309, 403.49
579.645, 407.09
579.982, 396.91
580.318, 387.21
580.654, 401.46
580.991, 387.14
581.327, 408.85
581.663, 391.55
581.999, 399.29
582.335, 391.35
582.671, 402.27
583.007, 407.5
583.343, 408.04
583.679, 418.83
584.015, 417.47
584.351, 427.71
584.686, 433.41
585.022, 469.16
585.358, 489.58
585.693, 549.96
586.029, 610.27
586.364, 758.3
586.7, 1531.15
587.035, 4965.13
587.371, 9288.7
587.706, 22182.78
588.041, 44170.67
588.376, 54402.73
588.712, 50726.9
589.047, 34933.1
589.382, 10749.32
589.717, 3922.41
590.052, 1902.51
590.387, 1186.99
590.722, 886.79
591.057, 732.66
591.391, 662.31
591.726, 614.34
592.061, 577.78
592.395, 542.16
592.73, 524.11
593.065, 505.25
593.399, 489.24
593.734, 488.63
594.068, 494.06
594.402, 479.34
594.737, 480.09
595.071, 465.91
595.405, 461.5
595.739, 461.09
596.074, 457.97
596.408, 452.27
596.742, 452.54
597.076, 459.05
597.41, 461.84
597.744, 455.6
598.077, 451.8
598.411, 439.72
598.745, 452.47
599.079, 444.47
599.412, 450.64
599.746, 443.45
600.079, 439.31
600.413, 435.31
600.746, 438.23
601.08, 433.68
601.413, 446.03
601.747, 445.15
602.08, 436.87
602.413, 436.8
602.746, 419.44
603.079, 437.69
603.412, 431.51
603.746, 432.26
604.079, 430.22
604.411, 421.54
604.744, 438.43
605.077, 439.65
605.41, 449.15
605.743, 435.79
606.075, 442.3
606.408, 444.2
606.741, 426.9
607.073, 442.77
607.406, 436.19
607.738, 426.15
608.071, 438.84
608.403, 436.53
608.735, 428.73
609.068, 430.36
609.4, 415.91
609.732, 433.75
610.064, 431.24
610.396, 422.35
610.728, 439.04
611.06, 417.13
611.392, 423.44
611.724, 415.77
612.056, 427.98
612.388, 418.76
612.72, 418.62
613.051, 412.38
613.383, 419.03
613.714, 410.75
614.046, 410.89
614.378, 413.06
614.709, 410.01
615.04, 401.39
615.372, 412.99
615.703, 398.27
616.034, 399.83
616.366, 389.18
616.697, 391.82
617.028, 405.66
617.359, 387.55
617.69, 376.83
618.021, 382.73
618.352, 375.68
618.683, 387.21
619.014, 377.37
619.344, 383.82
619.675, 377.65
620.006, 370.39
620.336, 370.52
620.667, 382.19
620.998, 386.26
621.328, 372.29
621.659, 375
621.989, 382.53
622.319, 378.39
622.65, 372.49
622.98, 377.1
623.31, 376.02
623.64, 380.36
623.97, 383.62
624.3, 366.59
624.63, 375
624.96, 380.36
625.29, 367.67
625.62, 381.17
625.95, 375.07
626.28, 378.73
626.609, 381.78
626.939, 379.14
627.269, 380.09
627.598, 379.88
627.928, 380.9
628.257, 374.46
628.587, 369.03
628.916, 379.21
629.245, 386.33
629.575, 372.42
629.904, 382.53
630.233, 380.83
630.562, 373.98
630.891, 370.93
631.22, 388.84
631.549, 385.65
631.878, 367.2
632.207, 389.65
632.536, 374.73
632.865, 372.35
633.194, 372.15
633.522, 363.94
633.851, 366.93
634.18, 375.14
634.508, 372.56
634.837, 379.48
635.165, 378.93
635.494, 385.92
635.822, 372.56
636.15, 379.68
636.479, 370.45
636.807, 374.59
637.135, 373.71
637.463, 392.84
637.791, 380.63
638.119, 371.4
638.447, 378.53
638.775, 377.31
639.103, 372.35
639.431, 373.37
639.758, 367.74
640.086, 375.68
640.414, 376.63
640.741, 379
641.069, 373.37
641.397, 371.07
641.724, 381.31
642.052, 367.74
642.379, 372.96
642.706, 385.11
643.034, 380.16
643.361, 372.08
643.688, 382.87
644.015, 377.58
644.342, 373.78
644.669, 384.9
644.996, 365.71
645.323, 376.9
645.65, 363.67
645.977, 373.98
646.304, 375.14
646.63, 383.01
646.957, 379.41
647.284, 376.42
647.61, 382.73
647.937, 369.71
648.263, 375.68
648.59, 377.04
648.916, 374.32
649.243, 371.95
649.569, 374.59
649.895, 357.36
650.221, 368.83
650.548, 376.29
650.874, 369.64
651.2, 374.19
651.526, 371.13
651.852, 373.51
652.178, 381.17
652.504, 375.41
652.829, 373.44
653.155, 369.3
653.481, 368.89
653.806, 376.7
654.132, 378.93
654.458, 366.93
654.783, 372.83
655.109, 375.47
655.434, 373.85
655.759, 380.43
656.085, 373.51
656.41, 380.63
656.735, 380.97
657.06, 370.79
657.386, 367.67
657.711, 369.78
658.036, 371.81
658.361, 373.44
658.686, 378.8
659.01, 372.9
659.335, 385.52
659.66, 379.14
659.985, 378.6
660.309, 383.75
660.634, 395.76
660.959, 382.33
661.283, 384.63
661.608, 381.72
661.932, 374.8
662.256, 380.36
662.581, 371.74
662.905, 369.03
663.229, 381.31
663.553, 380.7
663.878, 385.85
664.202, 370.66
664.526, 383.34
664.85, 387.41
665.174, 392.16
665.498, 394.06
665.821, 395.56
666.145, 411.77
666.469, 431.85
666.793, 474.66
667.116, 1005.92
667.44, 1542.68
667.763, 2443.41
668.087, 4478.64
668.41, 10194.92
668.734, 16808.34
669.057, 15358.58
669.38, 9753.01
669.703, 4743.62
670.027, 2101.22
670.35, 1054.36
670.673, 687.48
670.996, 556
671.319, 491.08
671.642, 463.26
671.965, 437.75
672.288, 440.6
672.61, 418.28
672.933, 419.5
673.256, 423.64
673.578, 409.8
673.901, 397.25
674.224, 398.2
674.546, 392.37
674.868, 399.02
675.191, 390.26
675.513, 389.18
675.836, 405.26
676.158, 384.63
676.48, 391.28
676.802, 392.64
677.124, 393.59
677.446, 386.6
677.768, 385.24
678.09, 397.86
678.412, 394.47
678.734, 382.67
679.056, 391.08
679.377, 381.24
679.699, 388.36
680.021, 395.15
680.342, 389.38
680.664, 385.92
680.985, 383.28
681.307, 383.62
681.628, 390.13
681.949, 384.36
682.271, 385.79
682.592, 384.16
682.913, 390.87
683.234, 396.91
683.555, 382.8
683.876, 379.75
684.197, 384.77
684.518, 388.09
684.839, 390.13
685.16, 395.28
685.481, 393.18
685.802, 389.65
686.122, 379.61
686.443, 391.62
686.763, 384.9
687.084, 389.79
687.405, 380.83
687.725, 381.24
688.045, 389.59
688.366, 384.57
688.686, 379.48
689.006, 391.28
689.326, 375.41
689.646, 384.63
689.967, 380.43
690.287, 369.17
690.607, 373.64
690.926, 379.34
691.246, 372.76
691.566, 367.54
691.886, 369.78
692.206, 378.32
692.525, 375.34
692.845, 375.34
693.165, 380.9
693.484, 372.35
693.804, 380.83
694.123, 380.7
694.442, 363.26
694.762, 370.25
695.081, 373.3
695.4, 373.85
695.719, 383.55
696.038, 357.56
696.357, 374.39
696.677, 377.31
696.995, 372.56
697.314, 379.61
697.633, 374.86
697.952, 370.12
698.271, 377.1
698.59, 376.9
698.908, 373.85
699.227, 365.77
699.545, 373.03
699.864, 373.1
700.182, 376.22
700.501, 375.27
700.819, 368.15
701.137, 377.24
701.456, 386.13
701.774, 378.66
702.092, 365.71
702.41, 374.32
702.728, 375.68
703.046, 381.24
703.364, 377.31
703.682, 382.73
704, 388.09
704.318, 392.03
704.635, 413.8
704.953, 407.83
705.271, 436.26
705.588, 563.19
705.906, 1185.36
706.223, 1604.08
706.541, 2611.24
706.858, 4472.67
707.176, 9553.22
707.493, 16426.8
707.81, 17149.31
708.127, 12650.36
708.444, 7377.69
708.761, 3571.2
709.078, 1698.04
709.395, 958.03
709.712, 683.41
710.029, 549.28
710.346, 505.12
710.663, 471.47
710.98, 439.11
711.296, 431.78
711.613, 429.82
711.929, 422.69
712.246, 408.78
